day,macro_store,region,subregion,total_streams,total_revenue,total_downloads,total_products
2023-07-01,youtube,Africa,Middle Africa,"4237,0","0,0","0,0",233
2023-07-01,facebook,Africa,Northern Africa,"601,0","0,34578149999999996","0,0",114
2023-07-01,spotify,Africa,Northern Africa,"1963,0","0,3575885","0,0",146
2023-07-01,tiktok,Africa,Northern Africa,"176,0","0,1770605","0,0",28
2023-07-01,youtube,Africa,Northern Africa,"13149,0","0,20320450000000004","0,0",268
2023-07-01,amazon,Americas,Northern America,"22058,0","89,923618","0,0",1095
2023-07-01,facebook,Americas,Northern America,"14390,0","30,530432499999993","0,0",752
2023-07-01,spotify,Americas,Northern America,"550925,0","879,9820925000004","0,0",1456
2023-07-01,tiktok,Americas,Northern America,"4596,0","22,508656000000002","0,0",144
2023-07-01,youtube,Americas,Northern America,"318726,0","600,9930485","0,0",2785
2023-07-01,amazon,Europe,Northern Europe,"1895,0","10,532784499999998","0,0",189
2023-07-01,facebook,Europe,Northern Europe,"1597,0","2,2698780000000003","0,0",258
2023-07-01,spotify,Europe,Northern Europe,"109864,0","222,5458335","0,0",1166
2023-07-01,tiktok,Europe,Northern Europe,"182,0","0,6717355","0,0",36
2023-07-01,youtube,Europe,Northern Europe,"48569,0","42,46317849999999","0,0",1663
2023-07-01,facebook,Oceania,Polynesia,"39,0","0,008198","0,0",11
2023-07-01,spotify,Oceania,Polynesia,"4,0","0,001206","0,0",1
2023-07-01,tiktok,Oceania,Polynesia,"3,0","0,001608","0,0",2
2023-07-01,youtube,Oceania,Polynesia,"160,0","0,00959","0,0",38
2023-07-01,amazon,Americas,South America,"45675,0","70,94490149999997","0,0",1327
2023-07-01,facebook,Americas,South America,"257440,0","191,23814850000008","0,0",2055
2023-07-01,spotify,Americas,South America,"4082323,0","940,172046499999","0,0",4130
2023-07-01,tiktok,Americas,South America,"93465,0","110,92978850000006","0,0",536
2023-07-01,youtube,Americas,South America,"12291111,0","1401,806887500001","0,0",9046
2023-07-01,facebook,Asia,South-Eastern Asia,"1788,0","1,7116064999999998","0,0",258
2023-07-01,spotify,Asia,South-Eastern Asia,"586550,0","172,6532575","0,0",460
2023-07-01,tiktok,Asia,South-Eastern Asia,"755,0","0,7664384999999999","0,0",52
2023-07-01,youtube,Asia,South-Eastern Asia,"126232,0","10,3044515","0,0",849
2023-07-01,facebook,Africa,Southern Africa,"1129,0","0,34698949999999995","0,0",79
2023-07-01,spotify,Africa,Southern Africa,"6473,0","2,0623470000000004","0,0",212
2023-07-01,tiktok,Africa,Southern Africa,"134,0","0,09831499999999999","0,0",22
2023-07-01,youtube,Africa,Southern Africa,"6346,0","1,0995670000000002","0,0",312
2023-07-01,facebook,Asia,Southern Asia,"2015,0","0,7167735","0,0",157
2023-07-01,spotify,Asia,Southern Asia,"97395,0","36,505092","0,0",288
2023-07-01,tiktok,Asia,Southern Asia,"74,0","0,027101999999999998","0,0",12
2023-07-01,youtube,Asia,Southern Asia,"27930,0","0,3984835","0,0",592
2023-07-01,amazon,Europe,Southern Europe,"3492,0","11,182926499999999","0,0",310
2023-07-01,facebook,Europe,Southern Europe,"10300,0","13,901336000000002","0,0",625
2023-07-01,spotify,Europe,Southern Europe,"221786,0","154,317269","0,0",1420
2023-07-01,tiktok,Europe,Southern Europe,"2505,0","6,2874865","0,0",127
2023-07-01,youtube,Europe,Southern Europe,"95989,0","36,823255","0,0",2485
2023-07-01,facebook,Africa,Western Africa,"2589,0","0,7656465","0,0",122
2023-07-01,spotify,Africa,Western Africa,"1907,0","0,16495350000000003","0,0",177
2023-07-01,tiktok,Africa,Western Africa,"1894,0","0,47086249999999996","0,0",61
2023-07-01,youtube,Africa,Western Africa,"9790,0","0,24828500000000003","0,0",413
2023-07-01,facebook,Asia,Western Asia,"2424,0","1,4687234999999998","0,0",268
2023-07-01,spotify,Asia,Western Asia,"29203,0","9,916501000000002","0,0",572
2023-07-01,tiktok,Asia,Western Asia,"506,0","0,5941815","0,0",64
2023-07-01,youtube,Asia,Western Asia,"169086,0","10,756517","0,0",1198
2023-07-01,amazon,Europe,Western Europe,"2232,0","9,124343999999999","0,0",284
2023-07-01,facebook,Europe,Western Europe,"5318,0","12,001719","0,0",389
2023-07-01,spotify,Europe,Western Europe,"162518,0","215,47667350000003","0,0",1417
2023-07-01,tiktok,Europe,Western Europe,"487,0","1,8346285","0,0",75
2023-07-01,youtube,Europe,Western Europe,"94279,0","80,03417849999998","0,0",2285
2023-07-01,facebook,,,"4036,0","2,7416124999999854","0,0",2392
2023-07-01,youtube,,,"4264,0","0,0","0,0",84
2023-08-01,amazon,Oceania,Australia and New Zealand,"27,0","0,07663450000000002","0,0",19
2023-08-01,facebook,Oceania,Australia and New Zealand,"402,0","1,2398825","0,0",153
2023-08-01,spotify,Oceania,Australia and New Zealand,"66872,0","95,43407500000005","0,0",701
2023-08-01,tiktok,Oceania,Australia and New Zealand,"517,0","2,242451","0,0",19
2023-08-01,youtube,Oceania,Australia and New Zealand,"16826,0","24,064977000000003","0,0",490
2023-08-01,amazon,Americas,Caribbean,"29,0","0,086432","0,0",5
2023-08-01,facebook,Americas,Caribbean,"6498,0","5,295247000000001","0,0",384
2023-08-01,spotify,Americas,Caribbean,"23956,0","5,2188265000000005","0,0",450
2023-08-01,tiktok,Americas,Caribbean,"3708,0","4,9787075000000005","0,0",96
2023-08-01,youtube,Americas,Caribbean,"156085,0","4,9124415","0,0",1136
2023-08-01,amazon,Americas,Central America,"13758,0","18,745128500000007","0,0",778
2023-08-01,facebook,Americas,Central America,"85386,0","75,08774999999997","0,0",1801
2023-08-01,spotify,Americas,Central America,"4109099,0","2593,8421479999997","0,0",2783
2023-08-01,tiktok,Americas,Central America,"8211,0","11,2703415","0,0",369
2023-08-01,youtube,Americas,Central America,"1226921,0","324,6610165000001","0,0",3588
2023-08-01,facebook,Asia,Central Asia,"3641,0","1,6544514999999997","0,0",163
2023-08-01,spotify,Asia,Central Asia,"12894,0","3,5284269999999993","0,0",214
2023-08-01,tiktok,Asia,Central Asia,"1926,0","1,4160490000000001","0,0",50
2023-08-01,youtube,Asia,Central Asia,"85864,0","0,2190495","0,0",208
2023-08-01,facebook,Africa,Eastern Africa,"25818,0","5,099353500000001","0,0",190
2023-08-01,spotify,Africa,Eastern Africa,"34693,0","5,5547765","0,0",317
2023-08-01,tiktok,Africa,Eastern Africa,"5711,0","1,98964","0,0",80
2023-08-01,youtube,Africa,Eastern Africa,"690860,0","2,461955","0,0",479
2023-08-01,amazon,Asia,Eastern Asia,"192,0","0,5626545000000001","0,0",92
2023-08-01,facebook,Asia,Eastern Asia,"527,0","1,291409","0,0",217
2023-08-01,spotify,Asia,Eastern Asia,"14472,0","11,281617000000002","0,0",594
2023-08-01,tiktok,Asia,Eastern Asia,"264,0","0,7932049999999999","0,0",26
2023-08-01,youtube,Asia,Eastern Asia,"32711,0","31,3936755","0,0",816
2023-08-01,facebook,Europe,Eastern Europe,"4811,0","5,496246999999999","0,0",484
2023-08-01,spotify,Europe,Eastern Europe,"67111,0","30,040597500000004","0,0",1244
2023-08-01,tiktok,Europe,Eastern Europe,"4874,0","7,1480785000000004","0,0",117
2023-08-01,youtube,Europe,Eastern Europe,"815829,0","40,219271","1,0",2086
2023-08-01,facebook,Oceania,Melanesia,"587,0","0,12393300000000002","0,0",48
2023-08-01,spotify,Oceania,Melanesia,"80,0","0,0063105","0,0",16
2023-08-01,tiktok,Oceania,Melanesia,"38,0","0,030149000000000002","0,0",9
2023-08-01,youtube,Oceania,Melanesia,"275,0","0,037653","0,0",71
2023-08-01,facebook,Oceania,Micronesia,"34,0","0,012590500000000001","0,0",11
2023-08-01,spotify,Oceania,Micronesia,"8,0","-0,001118","0,0",3
2023-08-01,tiktok,Oceania,Micronesia,"106,0","0,0181905","0,0",2
2023-08-01,youtube,Oceania,Micronesia,"186,0","0,0816325","0,0",52
2023-08-01,facebook,Africa,Middle Africa,"51,0","0,013876499999999998","0,0",10
2023-08-01,spotify,Africa,Middle Africa,"4364,0","0,5515169999999999","0,0",205
2023-08-01,tiktok,Africa,Middle Africa,"9338,0","3,3709915000000006","0,0",61
2023-08-01,youtube,Africa,Middle Africa,"18068,0","0,0","0,0",257
2023-08-01,facebook,Africa,Northern Africa,"860,0","1,2131075","0,0",204
2023-08-01,spotify,Africa,Northern Africa,"5321,0","0,9031724999999999","0,0",224
2023-08-01,tiktok,Africa,Northern Africa,"718,0","0,5946209999999998","0,0",55
2023-08-01,youtube,Africa,Northern Africa,"10731,0","0,1972645","0,0",309
2023-08-01,amazon,Americas,Northern America,"14800,0","56,12304749999999","0,0",1196
2023-08-01,facebook,Americas,Northern America,"20837,0","63,928644000000034","0,0",1259
2023-08-01,spotify,Americas,Northern America,"1093876,0","1981,2767934999997","0,0",2411
2023-08-01,tiktok,Americas,Northern America,"40827,0","212,27118900000005","0,0",252
2023-08-01,youtube,Americas,Northern America,"571588,0","985,5714849999999","0,0",3008
2023-08-01,amazon,Europe,Northern Europe,"1223,0","6,090693500000001","0,0",218
2023-08-01,facebook,Europe,Northern Europe,"1579,0","4,7490334999999995","0,0",443
2023-08-01,spotify,Europe,Northern Europe,"139061,0","245,21605249999993","0,0",2008
2023-08-01,tiktok,Europe,Northern Europe,"1686,0","6,3429535","0,0",99
2023-08-01,youtube,Europe,Northern Europe,"103738,0","63,15070400000001","0,0",1691
2023-08-01,facebook,Oceania,Polynesia,"51,0","0,019271","0,0",17
2023-08-01,spotify,Oceania,Polynesia,"3,0","0,0009165","0,0",2
2023-08-01,tiktok,Oceania,Polynesia,"7,0","0,0040205","0,0",3
2023-08-01,youtube,Oceania,Polynesia,"172,0","0,0370375","0,0",54
2023-08-01,amazon,Americas,South America,"60300,0","73,69469849999997","0,0",1477
2023-08-01,facebook,Americas,South America,"632449,0","714,0789679999999","0,0",3539
2023-08-01,spotify,Americas,South America,"4132769,0","1599,9603965000033","0,0",6727
2023-08-01,tiktok,Americas,South America,"74872,0","91,41227850000001","0,0",926
2023-08-01,youtube,Americas,South America,"6053946,0","1227,9984020000004","0,0",9215
2023-08-01,facebook,Asia,South-Eastern Asia,"13185,0","5,0070485","0,0",386
2023-08-01,spotify,Asia,South-Eastern Asia,"72624,0","19,563278999999998","0,0",828
2023-08-01,tiktok,Asia,South-Eastern Asia,"3071,0","3,7261689999999996","0,0",71
2023-08-01,youtube,Asia,South-Eastern Asia,"33312,0","3,9495315000000004","0,0",946
2023-08-01,facebook,Africa,Southern Africa,"718,0","0,6457729999999999","0,0",128
2023-08-01,spotify,Africa,Southern Africa,"7367,0","3,1618390000000005","0,0",240
2023-08-01,tiktok,Africa,Southern Africa,"1237,0","0,7438925000000001","0,0",30
2023-08-01,youtube,Africa,Southern Africa,"71148,0","1,8025645000000003","0,0",341
2023-08-01,facebook,Asia,Southern Asia,"3163,0","0,43473300000000004","0,0",279
2023-08-01,spotify,Asia,Southern Asia,"9577,0","2,6090545000000005","0,0",494
2023-08-01,tiktok,Asia,Southern Asia,"609,0","0,246428","0,0",33
2023-08-01,youtube,Asia,Southern Asia,"33596,0","0,863984","0,0",676
2023-08-01,amazon,Europe,Southern Europe,"6807,0","16,903053","0,0",400
2023-08-01,facebook,Europe,Southern Europe,"12803,0","22,893138500000003","0,0",1173
2023-08-01,spotify,Europe,Southern Europe,"783634,0","168,63569649999982","0,0",2325
2023-08-01,tiktok,Europe,Southern Europe,"2147,0","6,0806189999999996","0,0",196
2023-08-01,youtube,Europe,Southern Europe,"213139,0","86,78360699999996","0,0",2605
2023-08-01,facebook,Africa,Western Africa,"2482,0","1,0765105","0,0",187
2023-08-01,spotify,Africa,Western Africa,"15298,0","1,9673980000000002","0,0",242
2023-08-01,tiktok,Africa,Western Africa,"21360,0","14,043833","0,0",95
2023-08-01,youtube,Africa,Western Africa,"34934,0","0,5433045","0,0",407
2023-08-01,facebook,Asia,Western Asia,"4146,0","6,058013500000002","0,0",464
2023-08-01,spotify,Asia,Western Asia,"349636,0","67,57282799999999","0,0",1124
2023-08-01,tiktok,Asia,Western Asia,"5441,0","7,0214894999999995","0,0",149
2023-08-01,youtube,Asia,Western Asia,"92310,0","9,674320500000002","0,0",1374
2023-08-01,amazon,Europe,Western Europe,"2772,0","10,9653315","0,0",285
2023-08-01,facebook,Europe,Western Europe,"2342,0","9,425770000000002","0,0",670
2023-08-01,spotify,Europe,Western Europe,"215445,0","277,13955849999996","0,0",2472
2023-08-01,tiktok,Europe,Western Europe,"2780,0","11,495910000000004","0,0",144
2023-08-01,youtube,Europe,Western Europe,"132636,0","84,02701700000001","0,0",2364
2023-08-01,facebook,,,"5528,0","6,132689499999966","0,0",3451
2023-08-01,youtube,,,"86308,0","3,698185","1,0",96
2023-09-01,amazon,Oceania,Australia and New Zealand,"62,0","0,22535900000000003","0,0",31
2023-09-01,facebook,Oceania,Australia and New Zealand,"582,0","1,4650245000000002","0,0",138
2023-09-01,spotify,Oceania,Australia and New Zealand,"61783,0","106,26516750000003","0,0",835
2023-09-01,tiktok,Oceania,Australia and New Zealand,"362,0","2,1664454999999996","0,0",22
2023-09-01,youtube,Oceania,Australia and New Zealand,"14487,0","23,1438195","0,0",605
2023-09-01,amazon,Americas,Caribbean,"33,0","0,11476900000000001","0,0",11
2023-09-01,facebook,Americas,Caribbean,"4835,0","8,709671","0,0",320
2023-09-01,spotify,Americas,Caribbean,"15404,0","10,717017499999997","0,0",492
2023-09-01,tiktok,Americas,Caribbean,"962,0","1,878649","0,0",79
2023-09-01,youtube,Americas,Caribbean,"345926,0","3,2860425000000006","0,0",1206
2023-09-01,amazon,Americas,Central America,"14997,0","16,4375245","0,0",691
2023-09-01,facebook,Americas,Central America,"66639,0","76,0651455","0,0",1306
2023-09-01,spotify,Americas,Central America,"459561,0","262,6957690000001","0,0",2927
2023-09-01,tiktok,Americas,Central America,"9407,0","17,947999499999998","0,0",286
2023-09-01,youtube,Americas,Central America,"636061,0","150,5180515","0,0",3977
2023-09-01,facebook,Asia,Central Asia,"108112,0","49,035522","0,0",124
2023-09-01,spotify,Asia,Central Asia,"3819,0","1,074597","0,0",201
2023-09-01,tiktok,Asia,Central Asia,"1302,0","0,869016","0,0",54
2023-09-01,youtube,Asia,Central Asia,"316007,0","52,2459695","0,0",239
2023-09-01,facebook,Africa,Eastern Africa,"4055,0","1,6768119999999997","0,0",272
2023-09-01,spotify,Africa,Eastern Africa,"11952,0","2,6477565000000003","0,0",377
2023-09-01,tiktok,Africa,Eastern Africa,"5259,0","2,3902514999999998","0,0",146
2023-09-01,youtube,Africa,Eastern Africa,"35543,0","0,1541915","0,0",466
2023-09-01,amazon,Asia,Eastern Asia,"810,0","3,2810775000000003","0,0",92
2023-09-01,facebook,Asia,Eastern Asia,"932,0","1,4240605","0,0",197
2023-09-01,spotify,Asia,Eastern Asia,"28829,0","32,656171500000006","0,0",678
2023-09-01,tiktok,Asia,Eastern Asia,"156,0","0,619173","0,0",23
2023-09-01,youtube,Asia,Eastern Asia,"31273,0","23,358135500000003","0,0",920
2023-09-01,amazon,Europe,Eastern Europe,"-2,0","-0,004756","0,0",1
2023-09-01,facebook,Europe,Eastern Europe,"3549,0","43,256552","0,0",447
2023-09-01,spotify,Europe,Eastern Europe,"231090,0","105,80173900000001","0,0",1363
2023-09-01,tiktok,Europe,Eastern Europe,"5022,0","10,090860500000003","0,0",91
2023-09-01,youtube,Europe,Eastern Europe,"1029013,0","59,52152700000002","0,0",2496
2023-09-01,facebook,Oceania,Melanesia,"348,0","0,070857","0,0",42
2023-09-01,spotify,Oceania,Melanesia,"262,0","0,052928499999999996","0,0",21
2023-09-01,tiktok,Oceania,Melanesia,"94,0","0,11593999999999999","0,0",6
2023-09-01,youtube,Oceania,Melanesia,"552,0","0,0009360000000000001","0,0",99
2023-09-01,facebook,Oceania,Micronesia,"16,0","0,0146945","0,0",10
2023-09-01,spotify,Oceania,Micronesia,"6,0","0,002911","0,0",4
2023-09-01,tiktok,Oceania,Micronesia,"2,0","0,0005925","0,0",1
2023-09-01,youtube,Oceania,Micronesia,"147,0","0,019228","0,0",34
2023-09-01,facebook,Africa,Middle Africa,"547,0","0,148626","0,0",136
2023-09-01,spotify,Africa,Middle Africa,"4172,0","0,60041","0,0",283
2023-09-01,tiktok,Africa,Middle Africa,"790,0","0,3864845","0,0",66
2023-09-01,youtube,Africa,Middle Africa,"8463,0","0,0","0,0",235
2023-09-01,facebook,Africa,Northern Africa,"596,0","0,47801150000000003","0,0",152
2023-09-01,spotify,Africa,Northern Africa,"6211,0","1,4991175000000005","0,0",288
2023-09-01,tiktok,Africa,Northern Africa,"717,0","0,9242809999999999","0,0",50
2023-09-01,youtube,Africa,Northern Africa,"17368,0","0,3635755","0,0",360
2023-09-01,amazon,Americas,Northern America,"18241,0","90,14402899999999","0,0",1128
2023-09-01,facebook,Americas,Northern America,"10904,0","50,64423999999999","0,0",1092
2023-09-01,spotify,Americas,Northern America,"898561,0","1684,6886260000008","0,0",2727
2023-09-01,tiktok,Americas,Northern America,"18847,0","136,56831250000002","0,0",243
2023-09-01,youtube,Americas,Northern America,"629623,0","1405,9797825","0,0",3249
2023-09-01,amazon,Europe,Northern Europe,"4053,0","24,6382965","0,0",248
2023-09-01,facebook,Europe,Northern Europe,"1574,0","4,9133485","0,0",372
2023-09-01,spotify,Europe,Northern Europe,"456464,0","926,6033179999998","0,0",2294
2023-09-01,tiktok,Europe,Northern Europe,"824,0","4,40224","0,0",71
2023-09-01,youtube,Europe,Northern Europe,"122132,0","73,03509300000002","0,0",1862
2023-09-01,facebook,Oceania,Polynesia,"96,0","0,032408","0,0",22
2023-09-01,spotify,Oceania,Polynesia,"19,0","0,005491","0,0",4
2023-09-01,tiktok,Oceania,Polynesia,"95,0","0,0716965","0,0",8
2023-09-01,youtube,Oceania,Polynesia,"1674,0","0,0175605","0,0",69
2023-09-01,amazon,Americas,South America,"63315,0","56,21908250000003","0,0",1514
2023-09-01,facebook,Americas,South America,"413220,0","297,0626054999997","0,0",2902
2023-09-01,spotify,Americas,South America,"4789632,0","2595,165239499997","0,0",8165
2023-09-01,tiktok,Americas,South America,"74116,0","113,40472000000004","0,0",914
2023-09-01,youtube,Americas,South America,"4279668,0","881,4680145","1,0",10200
2023-09-01,facebook,Asia,South-Eastern Asia,"5460,0","4,026946","0,0",374
2023-09-01,spotify,Asia,South-Eastern Asia,"54023,0","25,08292349999999","0,0",867
2023-09-01,tiktok,Asia,South-Eastern Asia,"1332,0","1,6262049999999997","0,0",79
2023-09-01,youtube,Asia,South-Eastern Asia,"212461,0","16,171244","0,0",1117
2023-09-01,facebook,Africa,Southern Africa,"2654,0","1,1169005","0,0",121
2023-09-01,spotify,Africa,Southern Africa,"8033,0","3,447743000000001","0,0",302
2023-09-01,tiktok,Africa,Southern Africa,"525,0","1,1896529999999994","0,0",47
2023-09-01,youtube,Africa,Southern Africa,"12627,0","2,0658730000000003","0,0",363
2023-09-01,facebook,Asia,Southern Asia,"5093,0","0,5346465","0,0",221
2023-09-01,spotify,Asia,Southern Asia,"55082,0","20,528295500000002","0,0",615
2023-09-01,tiktok,Asia,Southern Asia,"4656,0","1,8515405000000003","0,0",31
2023-09-01,youtube,Asia,Southern Asia,"26823,0","2,114039","0,0",800
2023-09-01,amazon,Europe,Southern Europe,"5170,0","9,338813000000002","0,0",426
2023-09-01,facebook,Europe,Southern Europe,"14981,0","64,84665849999999","0,0",975
2023-09-01,spotify,Europe,Southern Europe,"624682,0","550,3394364999998","0,0",2910
2023-09-01,tiktok,Europe,Southern Europe,"4946,0","19,744208999999998","0,0",207
2023-09-01,youtube,Europe,Southern Europe,"230546,0","104,57322950000001","0,0",2898
2023-09-01,facebook,Africa,Western Africa,"4314,0","2,2472059999999994","0,0",202
2023-09-01,spotify,Africa,Western Africa,"19675,0","2,227598","0,0",331
2023-09-01,tiktok,Africa,Western Africa,"10126,0","8,243082000000001","0,0",115
2023-09-01,youtube,Africa,Western Africa,"22640,0","0,34752199999999994","0,0",428
2023-09-01,facebook,Asia,Western Asia,"12010,0","6,2514595","0,0",489
2023-09-01,spotify,Asia,Western Asia,"91421,0","25,6126745","0,0",1252
2023-09-01,tiktok,Asia,Western Asia,"3092,0","5,5508465","0,0",171
2023-09-01,youtube,Asia,Western Asia,"166567,0","17,943349000000005","0,0",1454
2023-09-01,amazon,Europe,Western Europe,"4687,0","17,078640500000002","0,0",345
2023-09-01,facebook,Europe,Western Europe,"2310,0","6,731073500000001","0,0",599
2023-09-01,spotify,Europe,Western Europe,"501351,0","915,3702529999999","0,0",2900
2023-09-01,tiktok,Europe,Western Europe,"788,0","4,40205","0,0",124
2023-09-01,youtube,Europe,Western Europe,"413009,0","149,16255150000006","0,0",2628
2023-09-01,youtube,Polar,,"1,0","0,0","0,0",1
2023-09-01,facebook,,,"8397,0","6,743204000000004","0,0",3846
2023-09-01,youtube,,,"13852,0","0,0","0,0",102
2023-10-01,amazon,Oceania,Australia and New Zealand,"51,0","0,1364435","0,0",28
2023-10-01,facebook,Oceania,Australia and New Zealand,"432,0","1,455079","0,0",133
2023-10-01,spotify,Oceania,Australia and New Zealand,"68053,0","112,84101950000002","0,0",764
2023-10-01,tiktok,Oceania,Australia and New Zealand,"129,0","0,715001","0,0",20
2023-10-01,youtube,Oceania,Australia and New Zealand,"12203,0","20,272936500000004","0,0",559
2023-10-01,amazon,Americas,Caribbean,"22,0","0,0811335","0,0",9
2023-10-01,facebook,Americas,Caribbean,"12986,0","14,233127999999999","0,0",457
2023-10-01,spotify,Americas,Caribbean,"12501,0","9,6422575","0,0",496
2023-10-01,tiktok,Americas,Caribbean,"2283,0","4,912179","0,0",111
2023-10-01,youtube,Americas,Caribbean,"335447,0","11,198395000000001","0,0",1168
2023-10-01,amazon,Americas,Central America,"33899,0","47,28918850000001","0,0",767
2023-10-01,facebook,Americas,Central America,"108315,0","77,61798199999997","0,0",1739
2023-10-01,spotify,Americas,Central America,"1278063,0","819,8078414999982","0,0",3045
2023-10-01,tiktok,Americas,Central America,"59736,0","112,9637305","0,0",387
2023-10-01,youtube,Americas,Central America,"1339777,0","410,6472070000002","0,0",3761
2023-10-01,facebook,Asia,Central Asia,"3601,0","1,8652985000000002","0,0",96
2023-10-01,spotify,Asia,Central Asia,"3962,0","1,201676","0,0",184
2023-10-01,tiktok,Asia,Central Asia,"2382,0","2,5897875000000004","0,0",55
2023-10-01,youtube,Asia,Central Asia,"18884,0","0,0682955","0,0",284
2023-10-01,facebook,Africa,Eastern Africa,"7815,0","1,5353614999999998","0,0",343
2023-10-01,spotify,Africa,Eastern Africa,"21156,0","3,57052","0,0",504
2023-10-01,tiktok,Africa,Eastern Africa,"16550,0","6,9357799999999985","0,0",200
2023-10-01,youtube,Africa,Eastern Africa,"157478,0","1,9524765","0,0",493
2023-10-01,amazon,Asia,Eastern Asia,"307,0","0,5960665","0,0",69
2023-10-01,facebook,Asia,Eastern Asia,"1057,0","1,496483","0,0",240
2023-10-01,spotify,Asia,Eastern Asia,"28944,0","25,036491","0,0",575
2023-10-01,tiktok,Asia,Eastern Asia,"487,0","0,6161659999999999","0,0",31
2023-10-01,youtube,Asia,Eastern Asia,"21053,0","21,461735500000003","0,0",971
2023-10-01,amazon,Europe,Eastern Europe,"5,0","0,0111675","0,0",2
2023-10-01,facebook,Europe,Eastern Europe,"4025,0","4,444805999999999","0,0",389
2023-10-01,spotify,Europe,Eastern Europe,"83333,0","47,36829549999999","0,0",1134
2023-10-01,tiktok,Europe,Eastern Europe,"2445,0","4,930389","0,0",92
2023-10-01,youtube,Europe,Eastern Europe,"540828,0","38,90677599999999","0,0",2484
2023-10-01,facebook,Oceania,Melanesia,"192,0","0,07140349999999998","0,0",38
2023-10-01,spotify,Oceania,Melanesia,"246,0","0,0604935","0,0",24
2023-10-01,tiktok,Oceania,Melanesia,"1022,0","1,109674","0,0",8
2023-10-01,youtube,Oceania,Melanesia,"1080,0","0,043987500000000006","0,0",95
2023-10-01,facebook,Oceania,Micronesia,"66,0","0,044454999999999995","0,0",23
2023-10-01,tiktok,Oceania,Micronesia,"2,0","0,0017900000000000001","0,0",2
2023-10-01,youtube,Oceania,Micronesia,"968,0","0,4186105","0,0",58
2023-10-01,facebook,Africa,Middle Africa,"3221,0","0,7139385000000001","0,0",151
2023-10-01,spotify,Africa,Middle Africa,"5046,0","0,6682925000000001","0,0",277
2023-10-01,tiktok,Africa,Middle Africa,"1641,0","0,46012099999999995","0,0",90
2023-10-01,youtube,Africa,Middle Africa,"14255,0","0,0","0,0",261
2023-10-01,facebook,Africa,Northern Africa,"1867,0","1,6756139999999997","0,0",170
2023-10-01,spotify,Africa,Northern Africa,"11028,0","1,8170599999999997","0,0",242
2023-10-01,tiktok,Africa,Northern Africa,"236,0","0,32453699999999996","0,0",52
2023-10-01,youtube,Africa,Northern Africa,"20409,0","1,0364365","0,0",394
2023-10-01,amazon,Americas,Northern America,"16137,0","62,82786500000001","0,0",1228
2023-10-01,facebook,Americas,Northern America,"38375,0","149,42843799999997","0,0",1419
2023-10-01,spotify,Americas,Northern America,"819596,0","1515,7193854999996","0,0",2766
2023-10-01,tiktok,Americas,Northern America,"9780,0","68,706798","0,0",272
2023-10-01,youtube,Americas,Northern America,"1116189,0","1563,5574104999996","0,0",3291
2023-10-01,amazon,Europe,Northern Europe,"959,0","4,1881235","0,0",225
2023-10-01,facebook,Europe,Northern Europe,"2693,0","5,832068999999999","0,0",431
2023-10-01,spotify,Europe,Northern Europe,"170729,0","279,580876","0,0",2096
2023-10-01,tiktok,Europe,Northern Europe,"688,0","3,7129424999999996","0,0",94
2023-10-01,youtube,Europe,Northern Europe,"140727,0","108,74915200000004","0,0",1865
2023-10-01,facebook,Oceania,Polynesia,"1120,0","0,33432549999999994","0,0",25
2023-10-01,spotify,Oceania,Polynesia,"1,0","0,0","0,0",1
2023-10-01,tiktok,Oceania,Polynesia,"7,0","0,0066035","0,0",3
2023-10-01,youtube,Oceania,Polynesia,"1171,0","0,023357000000000003","0,0",56
2023-10-01,amazon,Americas,South America,"57951,0","64,166113","0,0",1561
2023-10-01,facebook,Americas,South America,"827129,0","507,3930379999999","0,0",3621
2023-10-01,spotify,Americas,South America,"9888321,0","3306,0077549999987","0,0",7116
2023-10-01,tiktok,Americas,South America,"152715,0","221,5999015","0,0",1091
2023-10-01,youtube,Americas,South America,"8868707,0","2043,1438264999995","0,0",9012
2023-10-01,facebook,Asia,South-Eastern Asia,"13305,0","6,754936000000001","0,0",438
2023-10-01,spotify,Asia,South-Eastern Asia,"53281,0","17,989852499999998","0,0",962
2023-10-01,tiktok,Asia,South-Eastern Asia,"8651,0","7,960980999999999","0,0",108
2023-10-01,youtube,Asia,South-Eastern Asia,"367555,0","19,4511445","0,0",1113
2023-10-01,facebook,Africa,Southern Africa,"3285,0","3,209872","0,0",165
2023-10-01,spotify,Africa,Southern Africa,"7906,0","3,7714885","0,0",389
2023-10-01,tiktok,Africa,Southern Africa,"742,0","0,6764899999999999","0,0",62
2023-10-01,youtube,Africa,Southern Africa,"41505,0","4,093267","0,0",377
2023-10-01,facebook,Asia,Southern Asia,"10380,0","1,4026620000000003","0,0",269
2023-10-01,spotify,Asia,Southern Asia,"30807,0","8,321850000000001","0,0",609
2023-10-01,tiktok,Asia,Southern Asia,"638,0","0,327572","0,0",30
2023-10-01,youtube,Asia,Southern Asia,"156797,0","2,4917939999999996","0,0",789
2023-10-01,amazon,Europe,Southern Europe,"6006,0","16,051553500000004","0,0",517
2023-10-01,facebook,Europe,Southern Europe,"53140,0","66,8005705","0,0",1136
2023-10-01,spotify,Europe,Southern Europe,"465006,0","328,6466429999999","0,0",2527
2023-10-01,tiktok,Europe,Southern Europe,"4955,0","19,993789999999997","0,0",214
